account_id,customer_id,account_type,branch_code,open_date,balance,status
ACC008451,CUST00845,CURRENT,BR465,2021-03-30,662100.12,DORMANT
ACC008461,CUST00846,SALARY,BR641,2019-05-28,976161.08,ACTIVE
ACC008462,CUST00846,CURRENT,BR165,2024-07-13,858163.98,BLOCKED
ACC008463,CUST00846,SAVINGS,BR551,2021-02-01,601842.46,BLOCKED
ACC008471,CUST00847,SAVINGS,BR250,2025-12-25,320191.92,ACTIVE
ACC008472,CUST00847,SALARY,BR568,2025-11-28,157940.84,ACTIVE
ACC008473,CUST00847,SALARY,BR801,2018-12-30,500416.22,DORMANT
ACC008481,CUST00848,CURRENT,BR274,2022-11-04,34244.11,DORMANT
ACC008482,CUST00848,SALARY,BR562,2021-11-02,158338.76,BLOCKED
ACC008483,CUST00848,SAVINGS,BR494,2018-08-07,380177.56,ACTIVE
ACC008491,CUST00849,CURRENT,BR798,2023-03-01,204043.03,DORMANT
ACC008501,CUST00850,CURRENT,BR362,2023-10-20,987585.47,DORMANT
ACC008502,CUST00850,SAVINGS,BR596,2023-06-05,261523.57,DORMANT
ACC008511,CUST00851,SALARY,BR655,2023-05-15,394249.45,DORMANT
ACC008512,CUST00851,CURRENT,BR291,2019-07-21,45797.07,ACTIVE
ACC008521,CUST00852,SAVINGS,BR283,2021-08-13,915968.42,ACTIVE
ACC008531,CUST00853,SALARY,BR845,2020-01-31,628241.42,ACTIVE
ACC008532,CUST00853,CURRENT,BR186,2019-07-14,772629.78,BLOCKED
ACC008541,CUST00854,SAVINGS,BR804,2019-11-20,348692.23,ACTIVE
ACC008542,CUST00854,CURRENT,BR464,2023-08-17,195962.16,DORMANT
ACC008551,CUST00855,SAVINGS,BR597,2022-03-21,428913.64,BLOCKED
ACC008552,CUST00855,CURRENT,BR504,2019-06-10,134997.5,ACTIVE
ACC008553,CUST00855,CURRENT,BR232,2023-06-24,911664.11,ACTIVE
ACC008561,CUST00856,SAVINGS,BR663,2022-06-05,843337.6,BLOCKED
ACC008562,CUST00856,CURRENT,BR686,2018-05-13,339328.85,DORMANT
ACC008563,CUST00856,SAVINGS,BR577,2020-09-20,205229.62,ACTIVE
ACC008571,CUST00857,CURRENT,BR285,2025-07-24,398348.13,DORMANT
ACC008572,CUST00857,SAVINGS,BR409,2024-09-06,388213.81,BLOCKED
ACC008581,CUST00858,CURRENT,BR369,2025-05-17,25834.91,BLOCKED
ACC008582,CUST00858,SALARY,BR968,2024-11-09,332172.32,ACTIVE
ACC008583,CUST00858,CURRENT,BR455,2022-12-07,385830.59,DORMANT
ACC008591,CUST00859,CURRENT,BR647,2022-12-08,187131.03,BLOCKED
ACC008592,CUST00859,CURRENT,BR555,2019-04-06,858457.98,BLOCKED
ACC008601,CUST00860,CURRENT,BR620,2021-04-18,336685.14,ACTIVE
ACC008611,CUST00861,SAVINGS,BR950,2023-02-26,990743.78,BLOCKED
ACC008621,CUST00862,CURRENT,BR201,2018-02-26,752527.81,ACTIVE
ACC008622,CUST00862,SAVINGS,BR143,2019-04-21,527205.98,BLOCKED
ACC008631,CUST00863,SALARY,BR349,2024-07-22,551170.76,ACTIVE
ACC008632,CUST00863,SALARY,BR361,2023-08-16,604982.95,DORMANT
ACC008633,CUST00863,SAVINGS,BR688,2023-11-27,776437.86,BLOCKED
ACC008641,CUST00864,SALARY,BR200,2025-11-17,705715.34,BLOCKED
ACC008642,CUST00864,SAVINGS,BR341,2021-12-18,38703.73,ACTIVE
ACC008643,CUST00864,SALARY,BR784,2023-03-23,432744.3,ACTIVE
ACC008651,CUST00865,CURRENT,BR111,2023-03-18,12050.94,DORMANT
ACC008661,CUST00866,SAVINGS,BR924,2018-12-18,368039.73,BLOCKED
ACC008662,CUST00866,SALARY,BR464,2021-01-02,701451.51,BLOCKED
ACC008671,CUST00867,SALARY,BR361,2020-07-03,364619.1,BLOCKED
ACC008681,CUST00868,SAVINGS,BR855,2019-11-21,812367.65,DORMANT
ACC008682,CUST00868,SAVINGS,BR580,2025-09-03,882679.19,ACTIVE
ACC008691,CUST00869,SALARY,BR574,2024-08-18,516196.71,DORMANT
ACC008692,CUST00869,SAVINGS,BR489,2019-10-17,464858.78,ACTIVE
ACC008693,CUST00869,SAVINGS,BR452,2019-10-01,185961.08,BLOCKED
ACC008701,CUST00870,CURRENT,BR100,2018-12-01,588306.92,DORMANT
ACC008702,CUST00870,CURRENT,BR167,2024-07-16,274615.57,DORMANT
ACC008703,CUST00870,CURRENT,BR763,2019-07-01,766610.62,DORMANT
ACC008711,CUST00871,SALARY,BR272,2020-10-09,27593.08,BLOCKED
ACC008712,CUST00871,CURRENT,BR403,2020-01-22,795692.45,DORMANT
ACC008713,CUST00871,SALARY,BR347,2018-03-01,358567.38,DORMANT
ACC008721,CUST00872,SAVINGS,BR384,2021-10-05,767653.46,ACTIVE
ACC008722,CUST00872,SALARY,BR123,2021-07-11,827516.46,BLOCKED
ACC008731,CUST00873,SAVINGS,BR610,2018-12-15,791937.37,BLOCKED
ACC008732,CUST00873,SAVINGS,BR363,2019-10-09,856696.15,DORMANT
ACC008741,CUST00874,SALARY,BR231,2024-11-29,661562.23,DORMANT
ACC008751,CUST00875,CURRENT,BR930,2020-06-04,488357.34,ACTIVE
ACC008761,CUST00876,SALARY,BR942,2025-01-15,13419.37,DORMANT
ACC008762,CUST00876,CURRENT,BR173,2018-12-01,935922.28,ACTIVE
ACC008763,CUST00876,SAVINGS,BR660,2018-04-23,58162.13,DORMANT
ACC008771,CUST00877,CURRENT,BR887,2023-09-24,69218.35,BLOCKED
ACC008772,CUST00877,SAVINGS,BR887,2018-03-05,851845.51,DORMANT
ACC008773,CUST00877,SALARY,BR251,2018-09-10,72073.77,BLOCKED
ACC008781,CUST00878,SAVINGS,BR920,2026-02-18,212705.91,BLOCKED
ACC008782,CUST00878,CURRENT,BR449,2021-05-25,787102.58,BLOCKED
ACC008791,CUST00879,SAVINGS,BR402,2022-02-10,963401.96,ACTIVE
ACC008792,CUST00879,CURRENT,BR716,2020-07-15,267027.9,BLOCKED
ACC008793,CUST00879,SAVINGS,BR552,2021-01-16,504725.11,DORMANT
ACC008801,CUST00880,SALARY,BR992,2019-11-22,389914.61,ACTIVE
ACC008802,CUST00880,SALARY,BR477,2019-02-12,470699.72,BLOCKED
ACC008811,CUST00881,CURRENT,BR655,2026-01-26,200775.14,ACTIVE
ACC008812,CUST00881,CURRENT,BR496,2021-08-01,548677.49,ACTIVE
ACC008821,CUST00882,SALARY,BR810,2025-08-06,152805.78,BLOCKED
ACC008831,CUST00883,SAVINGS,BR119,2021-04-02,464394.96,BLOCKED
ACC008832,CUST00883,SAVINGS,BR364,2020-03-05,994768.83,DORMANT
ACC008833,CUST00883,SALARY,BR270,2021-01-01,241065.71,DORMANT
ACC008841,CUST00884,CURRENT,BR465,2023-02-25,625092.74,BLOCKED
ACC008842,CUST00884,SAVINGS,BR568,2022-02-26,780941.57,ACTIVE
ACC008843,CUST00884,CURRENT,BR909,2021-10-05,325445.87,DORMANT
ACC008851,CUST00885,SALARY,BR865,2021-08-30,194467.9,ACTIVE
ACC008852,CUST00885,CURRENT,BR747,2018-09-14,601860.06,BLOCKED
ACC008861,CUST00886,SALARY,BR859,2021-05-03,576533.11,DORMANT
ACC008862,CUST00886,SAVINGS,BR557,2021-05-26,854554.05,ACTIVE
ACC008863,CUST00886,CURRENT,BR924,2023-05-28,296350.41,BLOCKED
ACC008871,CUST00887,SAVINGS,BR677,2025-11-05,121724.45,BLOCKED
ACC008872,CUST00887,SALARY,BR795,2019-04-08,498266.04,DORMANT
ACC008873,CUST00887,CURRENT,BR864,2018-09-18,561532.72,DORMANT
ACC008881,CUST00888,SALARY,BR496,2025-07-10,315571.14,BLOCKED
ACC008882,CUST00888,CURRENT,BR362,2022-09-13,974292.41,BLOCKED
ACC008891,CUST00889,CURRENT,BR883,2020-01-10,935563.53,BLOCKED
ACC008901,CUST00890,CURRENT,BR568,2021-11-15,552203.71,BLOCKED
ACC008902,CUST00890,SAVINGS,BR359,2026-01-08,912510.67,ACTIVE
ACC008911,CUST00891,SAVINGS,BR496,2018-04-22,696777.39,ACTIVE
ACC008912,CUST00891,SAVINGS,BR217,2020-11-09,590977.3,ACTIVE
ACC008913,CUST00891,CURRENT,BR680,2024-04-21,130030.74,ACTIVE
ACC008921,CUST00892,SAVINGS,BR701,2018-07-30,779392.95,BLOCKED
ACC008931,CUST00893,SALARY,BR961,2018-12-28,201190.96,ACTIVE
ACC008941,CUST00894,CURRENT,BR468,2023-06-25,94198.8,ACTIVE
ACC008951,CUST00895,SALARY,BR606,2021-11-13,643789.77,DORMANT
ACC008961,CUST00896,SAVINGS,BR721,2022-07-28,548309.83,BLOCKED
ACC008962,CUST00896,SALARY,BR388,2023-06-23,236350.73,DORMANT
ACC008971,CUST00897,SALARY,BR952,2026-01-12,365540.63,ACTIVE
ACC008981,CUST00898,CURRENT,BR973,2021-12-27,726835.67,ACTIVE
ACC008991,CUST00899,SAVINGS,BR176,2019-03-29,986727.18,ACTIVE
ACC008992,CUST00899,SALARY,BR815,2020-04-03,435156.62,ACTIVE
ACC008993,CUST00899,SAVINGS,BR851,2022-11-07,518665.47,DORMANT
ACC009001,CUST00900,SAVINGS,BR644,2020-04-23,55482.99,DORMANT
ACC009011,CUST00901,SAVINGS,BR178,2021-07-31,149478.57,ACTIVE
ACC009012,CUST00901,SAVINGS,BR341,2020-11-15,624963.86,DORMANT
ACC009021,CUST00902,SALARY,BR536,2019-09-21,463112.67,ACTIVE
ACC009022,CUST00902,CURRENT,BR109,2019-11-30,720600.11,ACTIVE
ACC009023,CUST00902,SALARY,BR471,2023-02-08,188424.11,BLOCKED
ACC009031,CUST00903,CURRENT,BR399,2022-08-14,394470.37,BLOCKED
ACC009041,CUST00904,CURRENT,BR318,2020-10-23,193042.79,DORMANT
ACC009042,CUST00904,SAVINGS,BR200,2024-09-21,698028.75,BLOCKED
ACC009051,CUST00905,SALARY,BR999,2020-09-05,623164.12,BLOCKED
ACC009061,CUST00906,SALARY,BR720,2021-04-12,233699.42,BLOCKED
ACC009062,CUST00906,SALARY,BR319,2026-03-20,62644.96,ACTIVE
ACC009071,CUST00907,CURRENT,BR379,2024-01-21,296910.27,ACTIVE
ACC009072,CUST00907,CURRENT,BR657,2019-10-22,896925.64,ACTIVE
ACC009073,CUST00907,CURRENT,BR860,2024-06-01,755956.27,DORMANT
ACC009081,CUST00908,CURRENT,BR604,2025-06-11,86010.26,ACTIVE
ACC009091,CUST00909,CURRENT,BR389,2024-11-15,215513.08,BLOCKED
ACC009092,CUST00909,SAVINGS,BR995,2019-12-04,423104.46,DORMANT
ACC009101,CUST00910,CURRENT,BR333,2025-02-22,661435.57,DORMANT
ACC009111,CUST00911,CURRENT,BR517,2021-04-05,148111.29,ACTIVE
ACC009112,CUST00911,SAVINGS,BR271,2026-02-13,264687.27,ACTIVE
ACC009121,CUST00912,CURRENT,BR672,2019-04-03,343975.65,ACTIVE
ACC009131,CUST00913,CURRENT,BR220,2023-01-24,305635.2,ACTIVE
ACC009141,CUST00914,SALARY,BR131,2018-10-23,637945.5,DORMANT
ACC009151,CUST00915,CURRENT,BR945,2018-05-02,156903.11,BLOCKED
ACC009152,CUST00915,SALARY,BR915,2024-06-08,751704.7,ACTIVE
ACC009153,CUST00915,SAVINGS,BR703,2019-10-27,459156.82,BLOCKED
ACC009161,CUST00916,CURRENT,BR898,2021-09-25,473291.37,BLOCKED
ACC009162,CUST00916,CURRENT,BR144,2020-01-06,473536.25,DORMANT
ACC009163,CUST00916,SALARY,BR168,2025-04-08,909591.68,BLOCKED
ACC009171,CUST00917,CURRENT,BR908,2018-11-20,102435.45,BLOCKED
ACC009181,CUST00918,CURRENT,BR731,2023-03-03,511045.37,ACTIVE
ACC009191,CUST00919,SALARY,BR228,2025-03-04,349535.05,DORMANT
ACC009192,CUST00919,SAVINGS,BR700,2025-10-10,159155.7,DORMANT
ACC009201,CUST00920,SALARY,BR290,2021-05-04,536012.22,BLOCKED
ACC009202,CUST00920,SALARY,BR401,2023-10-05,360171.95,ACTIVE
ACC009203,CUST00920,SAVINGS,BR512,2019-02-06,374808.39,ACTIVE
ACC009211,CUST00921,SALARY,BR974,2019-10-20,872619.9,BLOCKED
ACC009221,CUST00922,SALARY,BR518,2022-06-06,41310.5,ACTIVE
ACC009231,CUST00923,SALARY,BR859,2022-05-28,767791.38,DORMANT
ACC009232,CUST00923,SALARY,BR759,2020-08-14,754708.68,ACTIVE
ACC009241,CUST00924,CURRENT,BR369,2019-02-24,868691.69,DORMANT
ACC009251,CUST00925,CURRENT,BR167,2019-01-16,580917.94,ACTIVE
ACC009261,CUST00926,SAVINGS,BR493,2020-06-06,911614.29,ACTIVE
ACC009262,CUST00926,SAVINGS,BR633,2021-11-03,534702.18,DORMANT
ACC009263,CUST00926,CURRENT,BR859,2022-07-28,323174.41,DORMANT
ACC009271,CUST00927,CURRENT,BR264,2023-05-13,876854.16,BLOCKED
ACC009281,CUST00928,SAVINGS,BR367,2025-10-01,515693.68,ACTIVE
ACC009282,CUST00928,CURRENT,BR511,2023-01-01,879393.01,ACTIVE
ACC009291,CUST00929,SAVINGS,BR972,2019-02-17,910568.64,BLOCKED
ACC009292,CUST00929,CURRENT,BR773,2022-09-22,464752.95,ACTIVE
ACC009301,CUST00930,CURRENT,BR362,2023-10-11,744600.5,ACTIVE
ACC009302,CUST00930,SALARY,BR405,2019-09-04,536948.7,DORMANT
ACC009311,CUST00931,CURRENT,BR294,2019-10-15,903565.82,DORMANT
ACC009321,CUST00932,CURRENT,BR193,2019-06-25,895446.99,ACTIVE
ACC009331,CUST00933,CURRENT,BR794,2021-12-24,512399.13,DORMANT
ACC009341,CUST00934,SALARY,BR329,2025-07-16,504338.96,DORMANT
ACC009342,CUST00934,SAVINGS,BR911,2023-09-19,221242.49,DORMANT
ACC009343,CUST00934,SALARY,BR203,2020-12-26,86099.73,ACTIVE
ACC009351,CUST00935,SAVINGS,BR415,2025-10-22,397508.57,ACTIVE
ACC009352,CUST00935,SALARY,BR374,2025-02-19,570331.71,DORMANT
ACC009361,CUST00936,SALARY,BR524,2018-07-17,974146.15,ACTIVE
ACC009362,CUST00936,SALARY,BR326,2025-01-12,871313.09,ACTIVE
ACC009371,CUST00937,SAVINGS,BR537,2021-09-04,958759.21,BLOCKED
ACC009372,CUST00937,CURRENT,BR355,2018-02-26,379510.12,DORMANT
ACC009381,CUST00938,SAVINGS,BR155,2025-07-23,797956.72,ACTIVE
ACC009382,CUST00938,SAVINGS,BR151,2022-02-16,23646.09,DORMANT
ACC009391,CUST00939,CURRENT,BR952,2026-01-28,185795.21,DORMANT
ACC009392,CUST00939,CURRENT,BR959,2024-05-12,861058.19,BLOCKED
ACC009401,CUST00940,CURRENT,BR923,2024-11-28,345149.45,BLOCKED
ACC009411,CUST00941,SALARY,BR315,2022-02-02,662300.72,ACTIVE
ACC009412,CUST00941,CURRENT,BR770,2024-02-28,243989.2,BLOCKED
ACC009413,CUST00941,CURRENT,BR171,2022-10-29,709152.54,DORMANT
ACC009421,CUST00942,SAVINGS,BR370,2024-11-19,288230.8,DORMANT
ACC009422,CUST00942,SAVINGS,BR444,2018-09-08,806308.6,DORMANT
ACC009431,CUST00943,SALARY,BR844,2022-09-10,674324.6,DORMANT
ACC009432,CUST00943,SAVINGS,BR976,2025-08-20,934378.91,ACTIVE
ACC009441,CUST00944,SAVINGS,BR217,2023-11-30,987478.71,BLOCKED
ACC009442,CUST00944,SALARY,BR938,2023-10-18,699657.81,ACTIVE
ACC009443,CUST00944,SAVINGS,BR945,2019-09-02,756732.75,DORMANT
ACC009451,CUST00945,SAVINGS,BR157,2023-06-10,372393.65,BLOCKED
ACC009461,CUST00946,SALARY,BR150,2019-02-28,154578.73,ACTIVE
ACC009471,CUST00947,CURRENT,BR988,2020-02-24,936113.89,ACTIVE
ACC009481,CUST00948,SAVINGS,BR476,2025-11-05,730187.28,BLOCKED
ACC009482,CUST00948,SAVINGS,BR589,2019-11-25,569863.11,DORMANT
ACC009491,CUST00949,CURRENT,BR442,2018-06-18,420083.92,BLOCKED
ACC009492,CUST00949,SALARY,BR659,2023-09-17,617027.31,BLOCKED
ACC009493,CUST00949,SALARY,BR228,2018-12-18,532147.3,DORMANT
ACC009501,CUST00950,SAVINGS,BR140,2020-10-26,615974.9,BLOCKED
ACC009502,CUST00950,SAVINGS,BR289,2021-09-13,652562.35,DORMANT
ACC009511,CUST00951,SALARY,BR490,2018-08-10,793547.14,DORMANT
ACC009512,CUST00951,CURRENT,BR678,2020-05-06,318206.49,DORMANT
ACC009513,CUST00951,SAVINGS,BR947,2021-08-02,262891.14,BLOCKED
ACC009521,CUST00952,SALARY,BR445,2020-03-16,136384.22,BLOCKED
ACC009531,CUST00953,SALARY,BR202,2024-12-02,499390.46,ACTIVE
ACC009541,CUST00954,SALARY,BR207,2022-02-28,213969.28,DORMANT
ACC009542,CUST00954,SAVINGS,BR383,2021-08-17,860741.83,ACTIVE
ACC009551,CUST00955,SALARY,BR541,2020-05-20,541308.15,BLOCKED
ACC009552,CUST00955,SALARY,BR322,2023-10-11,938698.87,DORMANT
ACC009553,CUST00955,SAVINGS,BR715,2021-10-11,859890.71,DORMANT
ACC009561,CUST00956,SAVINGS,BR248,2021-03-25,113174.82,ACTIVE
ACC009571,CUST00957,SAVINGS,BR354,2024-02-28,329472.72,ACTIVE
ACC009581,CUST00958,SALARY,BR567,2026-01-31,884849.09,DORMANT
ACC009582,CUST00958,SAVINGS,BR862,2020-08-19,805364.34,BLOCKED
ACC009591,CUST00959,SAVINGS,BR780,2021-12-26,974714.27,ACTIVE
ACC009592,CUST00959,CURRENT,BR960,2024-10-25,719282.3,BLOCKED
ACC009601,CUST00960,SALARY,BR320,2023-09-04,397557.83,BLOCKED
ACC009602,CUST00960,SAVINGS,BR201,2025-09-16,565210.72,DORMANT
ACC009603,CUST00960,SAVINGS,BR640,2024-01-16,72066.77,BLOCKED
ACC009611,CUST00961,CURRENT,BR674,2022-06-29,378562.32,ACTIVE
ACC009621,CUST00962,CURRENT,BR646,2020-07-14,597560.62,DORMANT
ACC009622,CUST00962,SALARY,BR430,2023-04-30,401111.82,ACTIVE
ACC009623,CUST00962,CURRENT,BR983,2024-04-11,487291.61,BLOCKED
ACC009631,CUST00963,SALARY,BR842,2023-01-25,241188.35,BLOCKED
ACC009632,CUST00963,SALARY,BR946,2026-01-14,710855.53,BLOCKED
ACC009633,CUST00963,CURRENT,BR484,2021-01-18,525906.64,ACTIVE
ACC009641,CUST00964,CURRENT,BR850,2026-01-16,990761.15,ACTIVE
ACC009642,CUST00964,CURRENT,BR337,2018-06-19,893628.18,ACTIVE
ACC009643,CUST00964,SAVINGS,BR717,2019-04-29,415564.16,BLOCKED
ACC009651,CUST00965,SALARY,BR123,2021-04-22,832792.7,ACTIVE
ACC009652,CUST00965,SAVINGS,BR955,2026-01-13,256450.86,BLOCKED
ACC009661,CUST00966,SALARY,BR717,2025-05-03,78896.38,DORMANT
ACC009662,CUST00966,SAVINGS,BR766,2025-10-27,630542.37,ACTIVE
ACC009663,CUST00966,SAVINGS,BR128,2023-07-13,288720.54,BLOCKED
ACC009671,CUST00967,SAVINGS,BR458,2024-09-25,731111.36,ACTIVE
ACC009672,CUST00967,CURRENT,BR627,2022-12-12,593419.75,BLOCKED
ACC009681,CUST00968,CURRENT,BR325,2025-06-21,637187.83,BLOCKED
ACC009682,CUST00968,CURRENT,BR904,2019-02-07,254892.78,BLOCKED
ACC009683,CUST00968,SAVINGS,BR449,2020-11-13,784699.53,BLOCKED
ACC009691,CUST00969,SALARY,BR141,2020-04-13,528562.68,BLOCKED
ACC009692,CUST00969,CURRENT,BR109,2022-07-11,836976.31,DORMANT
ACC009701,CUST00970,CURRENT,BR146,2022-02-13,119063.58,ACTIVE
ACC009711,CUST00971,SAVINGS,BR515,2024-05-01,670002.67,BLOCKED
ACC009712,CUST00971,SALARY,BR381,2022-02-20,205692.4,DORMANT
ACC009713,CUST00971,SAVINGS,BR310,2021-11-12,658069.57,ACTIVE
ACC009721,CUST00972,CURRENT,BR129,2019-11-15,229373.93,DORMANT
ACC009722,CUST00972,SAVINGS,BR632,2021-08-08,406510.02,ACTIVE
ACC009723,CUST00972,SALARY,BR630,2022-07-21,190818.82,ACTIVE
ACC009731,CUST00973,SALARY,BR143,2022-07-29,858812.08,DORMANT
ACC009732,CUST00973,SAVINGS,BR468,2023-09-01,949783.47,BLOCKED
ACC009741,CUST00974,SAVINGS,BR393,2020-10-18,297972.98,BLOCKED
ACC009751,CUST00975,SALARY,BR932,2019-07-27,455791.35,DORMANT
ACC009761,CUST00976,SALARY,BR964,2023-08-16,743781.33,ACTIVE
ACC009771,CUST00977,SALARY,BR218,2018-04-25,940337.29,ACTIVE
ACC009772,CUST00977,SALARY,BR343,2020-03-20,989493.35,ACTIVE
ACC009773,CUST00977,CURRENT,BR409,2019-12-21,157322.3,DORMANT
ACC009781,CUST00978,SAVINGS,BR975,2024-05-09,149391.81,DORMANT
ACC009791,CUST00979,CURRENT,BR342,2020-06-23,693616.26,BLOCKED
ACC009792,CUST00979,SAVINGS,BR798,2022-06-01,409886.63,BLOCKED
ACC009793,CUST00979,SAVINGS,BR914,2018-07-26,162632.91,BLOCKED
ACC009801,CUST00980,SALARY,BR299,2020-06-17,369180.04,ACTIVE
ACC009802,CUST00980,CURRENT,BR751,2021-02-21,718992.98,DORMANT
ACC009803,CUST00980,SALARY,BR495,2021-02-16,308493.45,BLOCKED
ACC009811,CUST00981,SAVINGS,BR531,2018-07-28,627853.73,BLOCKED
ACC009812,CUST00981,SALARY,BR236,2019-08-30,871799.51,BLOCKED
ACC009821,CUST00982,CURRENT,BR652,2023-10-25,783178.8,BLOCKED
ACC009831,CUST00983,SALARY,BR793,2026-03-24,401248.77,BLOCKED
ACC009832,CUST00983,SAVINGS,BR695,2022-01-14,545316.27,ACTIVE
ACC009833,CUST00983,SALARY,BR493,2021-04-04,538022.92,BLOCKED
ACC009841,CUST00984,SALARY,BR395,2024-07-10,262579.77,DORMANT
ACC009842,CUST00984,SALARY,BR123,2025-09-23,334388.86,DORMANT
ACC009843,CUST00984,CURRENT,BR156,2020-04-02,12072.51,BLOCKED
ACC009851,CUST00985,SAVINGS,BR401,2019-05-07,219608.67,ACTIVE
ACC009852,CUST00985,CURRENT,BR336,2025-03-08,281991.74,DORMANT
ACC009861,CUST00986,CURRENT,BR374,2018-09-03,540332.15,BLOCKED
ACC009862,CUST00986,CURRENT,BR904,2020-11-09,420168.44,DORMANT
ACC009863,CUST00986,SAVINGS,BR706,2025-06-27,70853.21,ACTIVE
ACC009871,CUST00987,SAVINGS,BR871,2025-12-26,50301.21,DORMANT
ACC009881,CUST00988,SALARY,BR255,2025-06-13,769096.52,BLOCKED
ACC009882,CUST00988,SAVINGS,BR670,2020-05-31,178279.96,BLOCKED
ACC009883,CUST00988,SAVINGS,BR104,2019-02-15,786813.5,DORMANT
ACC009891,CUST00989,CURRENT,BR567,2021-03-12,454800.56,BLOCKED
ACC009892,CUST00989,SALARY,BR325,2020-02-21,320270.95,BLOCKED
ACC009893,CUST00989,CURRENT,BR879,2018-11-19,480706.81,BLOCKED
ACC009901,CUST00990,SALARY,BR885,2019-03-28,695927.89,DORMANT
ACC009911,CUST00991,CURRENT,BR102,2018-07-31,104255.16,BLOCKED
ACC009912,CUST00991,CURRENT,BR760,2025-04-12,605659.81,ACTIVE
ACC009913,CUST00991,SALARY,BR488,2024-05-05,498845.52,ACTIVE
ACC009921,CUST00992,SAVINGS,BR919,2020-11-21,446686.5,ACTIVE
ACC009922,CUST00992,CURRENT,BR938,2025-07-24,107201.8,BLOCKED
ACC009923,CUST00992,SAVINGS,BR102,2025-02-04,497144.58,BLOCKED
ACC009931,CUST00993,SAVINGS,BR484,2018-05-15,585607.16,ACTIVE
ACC009932,CUST00993,CURRENT,BR864,2024-04-13,447348.14,DORMANT
ACC009933,CUST00993,SALARY,BR338,2020-12-21,571590.93,ACTIVE
ACC009941,CUST00994,SALARY,BR282,2023-05-14,908663.39,DORMANT
ACC009942,CUST00994,SALARY,BR149,2024-10-31,627569.08,BLOCKED
ACC009943,CUST00994,SALARY,BR481,2020-11-15,837036.23,DORMANT
ACC009951,CUST00995,SALARY,BR295,2020-08-26,115722.17,ACTIVE
ACC009952,CUST00995,SALARY,BR245,2022-03-14,925436.93,DORMANT
ACC009953,CUST00995,CURRENT,BR113,2021-10-27,267961.33,DORMANT
ACC009961,CUST00996,SALARY,BR523,2018-07-13,279428.65,ACTIVE
ACC009962,CUST00996,SAVINGS,BR880,2019-11-08,362472.66,ACTIVE
ACC009971,CUST00997,SALARY,BR165,2025-12-09,1033.37,ACTIVE
ACC009972,CUST00997,SALARY,BR960,2025-01-22,575379.91,DORMANT
ACC009981,CUST00998,SALARY,BR740,2024-10-31,379402.39,DORMANT
ACC009982,CUST00998,SAVINGS,BR115,2020-04-29,82251.9,ACTIVE
ACC009991,CUST00999,CURRENT,BR560,2018-12-11,492263.11,DORMANT
ACC010001,CUST01000,CURRENT,BR907,2018-08-29,112043.77,DORMANT
ACC010002,CUST01000,CURRENT,BR984,2021-04-28,77374.77,BLOCKED
ACC010003,CUST01000,CURRENT,BR275,2019-07-05,14048.51,ACTIVE
